user_id,group,pre_spend,spend,converted
5798,control,20.22,21.07,1
13097,control,28.07,10.08,0
5256,control,43.33,39.58,1
2222,control,30.42,32.93,0
21966,treatment,38.55,64.87,1
38522,treatment,28.63,30.87,0
37096,treatment,34.74,26.18,0
32927,treatment,5.05,0.0,0
5481,control,22.77,43.04,0
12757,control,64.35,64.63,0
35878,treatment,65.11,82.39,0
36731,treatment,1.31,19.04,0
12349,control,16.92,33.85,0
3228,control,27.93,5.58,0
3612,control,14.02,9.7,0
2269,control,10.4,25.99,0
39042,treatment,22.59,43.62,0
26902,treatment,6.14,1.81,0
27200,treatment,78.53,71.5,0
15538,control,13.22,0.0,0
25272,treatment,43.58,37.02,0
9245,control,20.75,6.6,0
18668,control,3.7,17.71,0
1076,control,10.54,27.63,0
17034,control,46.32,46.82,0
2091,control,23.71,31.96,0
1949,control,5.12,10.29,0
23394,treatment,33.48,49.55,0
24598,treatment,9.32,24.27,0
10372,control,27.09,52.55,0
27754,treatment,41.18,54.1,0
14045,control,43.88,40.68,0
29255,treatment,22.83,0.0,0
22508,treatment,20.3,21.35,0
7735,control,24.71,4.51,0
23927,treatment,8.61,25.14,0
2227,control,36.57,54.45,0
17680,control,48.61,40.19,0
3631,control,47.8,20.88,0
9668,control,4.57,0.0,0
17431,control,20.98,10.69,0
26321,treatment,60.35,62.62,0
21684,treatment,36.56,57.42,1
7832,control,49.4,67.18,0
28367,treatment,32.36,55.73,1
5458,control,30.36,38.69,0
33429,treatment,29.99,14.84,0
13118,control,2.61,43.58,0
784,control,27.69,33.69,1
22769,treatment,24.06,38.13,0
26886,treatment,5.26,9.98,0
3588,control,19.28,0.0,1
26722,treatment,20.57,47.12,0
31153,treatment,39.04,18.86,0
31742,treatment,51.06,63.98,0
3303,control,22.39,30.92,0
31853,treatment,43.79,45.06,0
1814,control,21.66,13.04,0
3336,control,0.99,20.86,0
34985,treatment,47.3,55.95,0
13997,control,26.56,27.3,0
14997,control,50.36,36.56,0
36627,treatment,6.52,32.73,0
15244,control,5.38,0.0,0
9780,control,7.67,45.12,0
24586,treatment,41.55,44.39,0
9819,control,8.8,22.76,0
18136,control,16.23,24.42,0
18878,control,7.87,22.34,0
20037,treatment,66.8,52.33,1
5108,control,28.86,26.54,0
37733,treatment,4.81,27.75,0
17567,control,21.21,0.0,0
10449,control,9.59,5.03,1
15918,control,18.29,16.4,0
29115,treatment,22.08,42.14,0
29716,treatment,43.47,18.57,0
34392,treatment,49.26,62.26,0
33872,treatment,13.85,3.09,0
16951,control,16.57,0.0,0
5985,control,31.0,33.78,0
38808,treatment,13.87,26.89,0
16048,control,6.23,1.87,0
24702,treatment,31.87,31.85,0
4506,control,13.99,20.84,0
844,control,47.89,33.01,0
12524,control,20.94,16.39,0
1787,control,4.9,9.75,0
26823,treatment,37.32,48.7,0
24930,treatment,39.25,24.86,1
6851,control,20.34,20.98,0
39304,treatment,41.16,25.62,1
37004,treatment,7.18,35.32,0
35187,treatment,4.72,6.56,0
5326,control,7.36,33.13,0
16314,control,27.22,3.17,0
10070,control,22.82,47.74,0
19488,control,8.23,9.98,0
8352,control,19.7,18.44,0
11820,control,22.74,29.76,0
21280,treatment,7.51,28.27,0
34468,treatment,45.73,41.58,0
39774,treatment,40.37,41.88,1
9992,control,15.0,33.07,0
17871,control,4.07,1.31,0
30497,treatment,22.88,30.94,0
14247,control,8.95,15.7,0
8751,control,24.57,36.47,0
5844,control,25.79,0.0,0
1071,control,8.78,0.0,0
16256,control,20.05,11.19,0
7917,control,58.7,68.69,0
30852,treatment,4.64,29.89,0
36808,treatment,19.37,26.19,0
24212,treatment,8.42,8.03,0
554,control,50.82,28.78,0
26597,treatment,18.53,39.29,0
34640,treatment,9.83,18.55,0
32044,treatment,49.46,45.71,0
25092,treatment,8.02,14.11,0
3921,control,32.36,45.1,0
29521,treatment,13.63,21.56,0
1381,control,29.62,23.99,0
28940,treatment,39.51,70.71,0
11164,control,17.72,13.24,0
24043,treatment,15.74,19.36,0
25861,treatment,8.92,0.0,0
33839,treatment,11.28,27.16,0
15052,control,33.96,26.91,0
11971,control,24.54,12.76,0
15915,control,22.17,11.18,1
15170,control,27.25,43.84,0
12866,control,11.45,23.27,1
34540,treatment,3.73,6.26,0
24550,treatment,26.38,59.15,0
22209,treatment,12.97,35.82,0
4689,control,42.84,85.61,0
7098,control,31.27,48.97,1
6095,control,17.25,11.52,0
27510,treatment,8.18,2.51,0
16453,control,51.84,46.79,0
31054,treatment,57.32,70.65,0
32761,treatment,65.2,60.1,0
38188,treatment,12.68,15.99,0
34446,treatment,31.97,55.02,0
19167,control,11.58,12.27,0
2778,control,17.45,10.5,0
3866,control,7.6,4.0,0
5968,control,27.64,32.61,0
14993,control,14.85,0.0,0
4246,control,1.95,0.0,0
17303,control,9.3,22.54,0
30539,treatment,8.14,0.0,0
1634,control,7.51,35.43,0
4557,control,31.51,0.65,0
33654,treatment,19.35,9.01,0
1854,control,7.58,0.0,0
14717,control,5.51,0.0,0
38796,treatment,6.29,7.8,0
18979,control,20.7,10.59,0
624,control,28.49,43.76,0
37053,treatment,44.57,79.02,0
5117,control,22.33,3.17,0
9061,control,25.58,9.24,0
18774,control,19.54,49.02,1
36358,treatment,27.41,9.7,0
23396,treatment,12.13,28.22,0
37576,treatment,42.06,51.24,0
12995,control,32.66,44.94,0
36230,treatment,27.6,13.81,0
28112,treatment,9.13,14.38,0
9116,control,44.47,39.42,0
29698,treatment,10.68,13.31,1
8540,control,37.15,52.74,0
2830,control,33.03,39.6,0
14029,control,1.3,9.02,0
28290,treatment,4.82,19.15,0
5359,control,13.89,16.72,0
9079,control,10.84,16.28,0
13243,control,28.65,30.22,0
7960,control,9.02,5.25,0
4596,control,32.37,15.73,0
6000,control,36.45,29.63,0
18635,control,39.39,37.6,0
9754,control,15.3,1.59,1
15427,control,9.49,20.79,0
24854,treatment,36.51,26.05,1
26239,treatment,10.67,18.87,0
38916,treatment,48.72,22.16,0
6171,control,11.88,25.16,0
7522,control,42.51,55.09,0
28628,treatment,3.65,6.71,0
27542,treatment,69.89,52.64,0
22824,treatment,7.63,4.72,0
3550,control,51.07,31.57,0
4828,control,20.54,26.82,0
31660,treatment,8.8,0.0,0
1058,control,49.27,60.37,0
39730,treatment,12.8,18.17,0
21052,treatment,29.96,41.33,0
4449,control,39.7,27.13,0
318,control,17.2,23.18,0
17216,control,24.07,16.11,0
25553,treatment,10.23,31.46,0
17122,control,76.67,84.73,0
37645,treatment,6.62,21.72,1
3712,control,12.51,24.69,0
18470,control,20.93,18.29,0
2865,control,54.92,35.99,0
20742,treatment,35.57,37.57,0
1823,control,10.1,28.26,0
9903,control,9.69,0.0,0
24761,treatment,22.08,1.95,0
39589,treatment,20.78,30.65,0
7485,control,29.79,43.56,0
5510,control,9.39,0.0,0
16457,control,29.02,34.58,0
19428,control,5.14,12.49,0
8280,control,4.25,12.4,0
30957,treatment,47.45,49.13,0
16036,control,38.89,46.85,1
14136,control,34.71,33.76,0
4706,control,5.88,1.14,0
19501,control,65.5,59.16,0
35911,treatment,21.41,36.03,0
36911,treatment,13.81,4.28,0
10513,control,6.04,17.01,0
12358,control,41.36,32.1,0
19671,control,38.3,23.95,0
10186,control,18.17,6.4,0
30524,treatment,4.73,0.79,0
5649,control,18.36,8.87,0
35097,treatment,22.01,17.73,0
22747,treatment,26.67,22.37,0
37601,treatment,20.5,55.45,0
4796,control,37.12,46.53,0
18815,control,63.25,55.24,0
35461,treatment,14.84,3.22,0
10864,control,15.88,9.82,1
37827,treatment,30.53,26.7,1
2313,control,26.3,19.49,0
7804,control,25.69,41.61,1
9436,control,5.67,3.56,0
20685,treatment,33.01,24.78,1
25475,treatment,3.45,0.0,0
7133,control,25.91,4.0,0
31539,treatment,45.82,21.48,0
27746,treatment,0.66,27.22,1
19560,control,10.89,8.43,0
10206,control,26.15,51.6,0
12467,control,51.27,59.3,0
23272,treatment,17.04,47.53,0
39752,treatment,28.84,36.64,0
31944,treatment,95.36,73.03,0
39705,treatment,25.54,44.71,1
10106,control,44.02,34.0,0
39897,treatment,16.29,0.26,0
27046,treatment,18.36,26.99,0
9115,control,37.23,24.82,0
37963,treatment,63.2,75.47,0
17131,control,19.49,14.29,0
5763,control,7.0,13.45,0
38937,treatment,12.58,24.57,0
37217,treatment,14.74,24.68,0
14955,control,8.79,6.43,0
19019,control,23.04,24.52,1
25450,treatment,109.44,92.93,0
14092,control,34.91,4.29,0
11578,control,14.46,0.0,0
16313,control,36.37,40.1,0
16531,control,6.77,3.95,0
24278,treatment,48.57,62.44,0
18164,control,16.62,12.1,0
22699,treatment,28.43,11.95,1
26719,treatment,47.15,64.42,0
27487,treatment,53.85,52.45,1
9261,control,17.24,29.39,0
25036,treatment,20.29,23.01,0
37655,treatment,17.33,27.18,0
2510,control,26.52,43.69,0
39088,treatment,9.31,2.44,0
34797,treatment,23.65,27.3,0
22832,treatment,9.57,0.0,0
3904,control,7.51,20.05,0
14057,control,32.72,45.68,1
12769,control,24.6,39.72,0
30716,treatment,24.41,41.57,0
37374,treatment,25.03,13.08,0
16966,control,31.04,16.07,0
18149,control,1.2,4.84,1
33466,treatment,8.65,15.93,0
23901,treatment,12.59,13.73,0
7864,control,43.37,53.27,0
30261,treatment,16.09,15.0,0
31636,treatment,9.59,0.0,0
33128,treatment,18.7,24.0,0
18529,control,20.46,29.33,0
34862,treatment,16.42,45.73,0
9140,control,28.68,48.45,0
12952,control,7.81,5.34,0
29951,treatment,23.7,29.99,0
16467,control,60.88,51.63,0
13825,control,33.31,26.84,0
7408,control,57.41,64.78,0
9885,control,27.01,30.14,1
33317,treatment,40.91,40.76,0
27918,treatment,29.76,40.81,0
23325,treatment,58.49,65.43,0
23641,treatment,26.6,23.82,0
32619,treatment,33.93,29.33,0
12352,control,11.05,13.93,0
20734,treatment,13.12,31.42,0
11027,control,12.41,20.52,1
24459,treatment,5.43,0.0,0
12730,control,21.45,25.59,0
1747,control,28.11,74.18,0
32008,treatment,51.37,71.92,0
21619,treatment,18.1,0.0,0
16885,control,15.06,19.39,0
12584,control,3.18,4.78,0
18863,control,39.24,26.19,0
17734,control,18.75,15.99,0
6027,control,60.51,57.99,0
28508,treatment,14.43,29.77,0
30878,treatment,23.34,17.81,0
2670,control,4.59,0.0,0
14282,control,42.29,37.73,0
39541,treatment,49.31,28.51,0
36876,treatment,50.73,50.22,0
21803,treatment,15.3,3.29,0
1115,control,35.43,24.01,0
14053,control,30.68,17.83,1
3655,control,13.72,14.34,0
23232,treatment,27.57,16.62,0
36888,treatment,28.93,59.42,0
24387,treatment,22.7,29.62,1
26900,treatment,3.48,39.21,0
30640,treatment,37.74,35.99,0
14835,control,5.32,19.57,0
15145,control,6.33,25.54,0
22556,treatment,18.06,14.86,0
34933,treatment,32.14,16.89,0
31142,treatment,16.01,26.23,0
21160,treatment,12.03,24.26,0
27381,treatment,12.96,0.0,0
9542,control,13.39,10.58,1
29365,treatment,81.7,67.23,0
2281,control,14.22,31.4,0
24786,treatment,12.13,0.0,0
2573,control,19.74,36.03,0
33919,treatment,9.25,15.37,0
18649,control,28.95,29.27,0
27625,treatment,12.14,20.66,0
12507,control,12.9,13.87,0
38688,treatment,23.43,31.69,0
35687,treatment,6.59,18.1,1
25221,treatment,1.14,0.0,0
10573,control,11.29,11.5,0
26215,treatment,27.3,44.56,0
16171,control,43.66,5.02,0
8432,control,45.05,30.66,1
39265,treatment,43.37,9.64,0
13266,control,21.19,24.56,0
26294,treatment,6.71,7.03,0
24724,treatment,22.44,57.65,0
7026,control,22.99,26.99,0
14350,control,10.94,6.67,0
5215,control,23.66,14.69,0
12038,control,41.95,27.66,0
16282,control,32.11,18.57,0
6168,control,15.67,5.49,1
34689,treatment,55.94,77.12,0
13246,control,24.97,35.21,0
37483,treatment,25.64,0.0,0
12368,control,36.36,37.27,0
30831,treatment,23.62,17.54,0
5442,control,27.57,19.94,1
4601,control,13.07,27.09,1
1354,control,8.29,14.24,0
11778,control,5.42,20.54,0
18319,control,3.7,28.24,0
8997,control,29.61,53.42,0
37839,treatment,42.89,59.52,0
1080,control,23.52,14.51,0
8152,control,29.59,29.81,0
28220,treatment,13.24,0.0,0
9059,control,13.11,15.09,0
9801,control,53.81,21.17,0
6118,control,41.28,21.52,0
39812,treatment,41.49,53.61,0
9124,control,10.96,7.43,0
6371,control,30.53,15.72,0
36193,treatment,29.36,0.0,0
31076,treatment,56.5,40.77,0
4978,control,6.41,0.0,0
2993,control,17.76,6.07,0
14982,control,11.1,18.02,0
8242,control,14.05,34.97,0
20055,treatment,9.69,24.25,0
31250,treatment,45.45,46.85,0
39574,treatment,8.05,40.56,0
36787,treatment,9.59,14.32,0
10962,control,17.45,16.43,0
31487,treatment,16.04,33.42,0
34370,treatment,18.28,25.5,0
39106,treatment,7.67,0.0,0
35967,treatment,3.91,14.13,0
12850,control,14.72,20.61,0
33989,treatment,9.51,23.25,0
2457,control,56.84,63.21,0
32340,treatment,35.91,48.67,0
1842,control,85.04,87.76,0
32396,treatment,73.61,20.78,0
31032,treatment,17.33,22.98,0
14085,control,24.52,26.67,1
39354,treatment,7.7,0.0,0
25110,treatment,50.42,41.32,0
27138,treatment,4.05,22.79,0
15122,control,15.48,6.94,0
35399,treatment,56.9,74.62,0
31206,treatment,2.9,0.0,1
19846,control,23.42,33.21,0
12624,control,32.51,25.12,0
30335,treatment,17.23,46.05,0
25239,treatment,8.23,0.0,0
13837,control,24.9,15.4,0
24652,treatment,29.58,23.75,0
35502,treatment,10.49,0.0,0
6842,control,24.23,24.5,0
28674,treatment,26.16,24.54,0
9753,control,11.63,13.41,0
11877,control,12.2,20.17,0
32146,treatment,29.48,36.05,0
33700,treatment,62.87,62.73,0
4087,control,28.93,18.51,0
7578,control,25.57,17.33,0
24383,treatment,15.39,16.16,0
1939,control,31.3,16.57,1
28218,treatment,3.32,37.64,0
22155,treatment,69.17,31.97,0
2299,control,34.28,42.49,0
23065,treatment,23.39,14.85,0
507,control,7.93,11.74,0
25373,treatment,21.38,28.7,0
9613,control,9.64,14.1,0
7971,control,1.33,28.43,0
29687,treatment,15.42,27.92,0
18826,control,23.79,34.43,0
33843,treatment,30.87,28.87,0
139,control,22.21,20.03,0
21614,treatment,17.08,26.09,0
39732,treatment,5.87,51.96,0
21895,treatment,21.02,8.15,1
3604,control,0.48,4.9,0
21873,treatment,42.4,35.83,0
34659,treatment,18.12,29.69,0
17844,control,14.97,42.27,0
19049,control,17.1,42.18,0
11192,control,13.71,0.0,0
22368,treatment,29.38,28.36,0
2752,control,19.21,9.64,0
30205,treatment,20.7,18.01,0
27076,treatment,25.92,25.04,0
29555,treatment,11.64,0.0,0
31551,treatment,10.92,0.0,0
33551,treatment,19.62,3.05,0
5645,control,25.61,40.11,0
2109,control,5.87,23.44,0
27387,treatment,31.65,1.05,1
20738,treatment,3.68,17.14,0
13210,control,41.89,26.33,0
35249,treatment,30.93,16.77,0
39604,treatment,44.84,49.04,0
6534,control,17.97,7.01,0
30065,treatment,63.09,81.0,0
32271,treatment,18.52,27.75,0
31953,treatment,36.56,19.52,0
15598,control,4.7,0.0,0
7276,control,10.59,10.1,0
21667,treatment,23.63,0.0,0
20649,treatment,24.11,25.96,1
10117,control,64.27,65.72,0
28772,treatment,20.41,20.19,1
30532,treatment,11.19,1.65,0
9184,control,5.78,0.0,0
31727,treatment,15.81,5.09,0
7174,control,5.54,7.18,0
24076,treatment,36.48,39.3,0
13128,control,13.95,32.27,0
11376,control,28.99,23.04,0
15920,control,9.73,27.25,1
38256,treatment,21.79,41.85,0
31484,treatment,15.44,40.75,0
18892,control,22.14,45.57,0
4016,control,40.4,37.67,0
39202,treatment,20.53,19.48,0
10391,control,32.93,21.13,0
14360,control,24.42,18.41,0
38940,treatment,27.72,17.44,0
2920,control,3.4,0.0,0
12523,control,19.96,0.0,0
1004,control,20.85,18.84,0
26981,treatment,22.54,0.0,0
5586,control,18.28,12.06,0
28873,treatment,27.66,0.0,0
7843,control,25.89,24.68,0
29490,treatment,21.14,30.42,0
29958,treatment,10.95,32.34,0
15729,control,9.1,19.66,0
20141,treatment,59.54,57.11,0
5327,control,34.58,25.69,1
11194,control,43.53,5.08,0
36494,treatment,29.46,40.4,0
27195,treatment,35.4,42.51,0
28784,treatment,16.52,13.56,0
28362,treatment,3.97,1.44,0
962,control,19.02,39.83,1
13349,control,19.49,0.0,0
27067,treatment,54.87,61.22,0
26720,treatment,31.37,35.92,0
16479,control,16.06,17.65,0
3268,control,12.58,10.97,0
9874,control,42.32,44.01,0
19730,control,11.44,27.22,0
38996,treatment,7.78,18.77,1
8095,control,55.59,36.87,0
21056,treatment,22.88,29.48,0
10947,control,15.26,7.34,0
31540,treatment,38.2,41.49,0
15927,control,44.18,56.95,0
12570,control,1.55,0.0,1
22789,treatment,1.4,12.39,1
25935,treatment,20.08,33.47,0
952,control,9.6,17.26,0
29147,treatment,5.44,18.77,0
15134,control,40.29,35.06,0
3992,control,69.19,26.24,0
18014,control,6.96,22.43,0
4430,control,17.57,2.88,0
11932,control,36.72,51.2,0
26763,treatment,25.43,19.91,0
29341,treatment,8.53,16.57,1
19086,control,23.25,8.29,0
27342,treatment,46.25,52.5,0
14696,control,37.68,8.45,0
36684,treatment,19.04,4.8,0
19004,control,13.84,18.89,0
33586,treatment,35.89,44.99,0
17731,control,40.09,40.22,0
24829,treatment,11.3,0.0,0
21858,treatment,31.65,64.11,0
21744,treatment,18.38,0.38,0
23042,treatment,22.06,0.0,0
9829,control,41.32,74.44,0
4304,control,31.25,42.39,0
13032,control,20.42,32.9,0
17460,control,22.9,47.91,1
32292,treatment,12.74,0.0,0
25018,treatment,19.4,18.2,0
27924,treatment,41.0,20.19,0
36922,treatment,16.74,2.19,1
3101,control,18.41,7.7,0
5582,control,20.31,0.0,0
1872,control,19.93,14.66,1
29535,treatment,26.36,16.59,0
26569,treatment,6.07,15.41,0
5162,control,9.4,26.36,0
7946,control,7.65,6.61,0
16662,control,29.36,45.71,0
32350,treatment,35.07,55.85,0
35758,treatment,16.91,15.15,0
39000,treatment,61.05,38.87,1
8304,control,65.48,43.17,1
6051,control,8.87,0.0,0
34086,treatment,74.35,73.06,0
2147,control,8.38,23.65,0
34524,treatment,17.34,4.68,1
39168,treatment,7.99,32.24,1
35181,treatment,29.65,43.19,0
32197,treatment,28.79,14.13,0
14883,control,22.05,21.34,0
1622,control,32.37,55.48,0
36916,treatment,27.06,28.26,1
17215,control,6.4,0.04,1
25331,treatment,13.68,18.78,0
37778,treatment,26.85,10.98,0
33926,treatment,40.43,19.74,0
13931,control,26.48,26.89,0
27246,treatment,10.94,43.56,0
3533,control,38.85,44.95,0
35572,treatment,25.9,45.69,0
17120,control,11.71,28.93,0
26300,treatment,26.0,29.3,0
22434,treatment,19.76,13.63,1
1936,control,24.03,53.57,0
34048,treatment,26.19,23.7,0
24165,treatment,26.64,18.37,0
5494,control,15.37,14.04,1
19690,control,54.73,41.97,0
5114,control,8.94,5.61,0
18797,control,17.69,18.77,0
16713,control,5.79,16.96,0
13214,control,20.6,23.1,1
1089,control,7.38,65.93,0
29428,treatment,47.92,34.18,1
3481,control,32.52,48.78,0
20630,treatment,30.95,27.5,0
36700,treatment,18.65,0.0,0
21296,treatment,50.85,41.73,0
30437,treatment,23.66,31.85,0
37544,treatment,25.8,38.02,0
5660,control,25.56,30.65,0
21177,treatment,22.7,49.45,0
25005,treatment,32.07,26.94,1
1770,control,20.68,30.59,0
37042,treatment,29.26,29.88,0
33601,treatment,22.78,0.0,0
20306,treatment,0.84,9.63,0
16299,control,12.91,13.81,0
10088,control,33.29,33.59,0
229,control,4.65,36.58,0
4053,control,34.28,22.79,0
6197,control,33.5,44.92,0
11922,control,4.3,14.39,0
37652,treatment,64.97,70.56,0
25981,treatment,14.86,17.22,0
11475,control,16.05,28.47,1
20683,treatment,11.33,0.0,0
3945,control,42.31,42.56,0
34789,treatment,16.44,10.27,0
24097,treatment,14.05,2.74,0
11060,control,51.68,46.26,0
5633,control,29.88,48.58,0
34528,treatment,12.71,12.79,0
17298,control,64.54,37.92,0
25777,treatment,19.65,13.16,0
27651,treatment,1.92,3.06,0
33219,treatment,21.88,0.0,0
19872,control,18.65,25.67,1
16094,control,16.94,26.44,0
28187,treatment,13.61,9.98,0
26779,treatment,32.81,42.35,0
13035,control,21.81,19.55,0
20004,treatment,44.95,44.04,0
8553,control,11.73,11.7,0
15693,control,56.8,59.75,0
11916,control,31.81,33.3,0
2667,control,46.28,50.63,0
13223,control,17.52,18.19,0
29314,treatment,18.83,3.61,0
17868,control,21.29,13.04,0
383,control,33.48,23.44,0
33160,treatment,36.12,25.31,0
7251,control,32.63,15.23,0
25995,treatment,11.27,0.0,0
11184,control,17.23,18.34,0
29649,treatment,3.64,0.0,0
29724,treatment,55.3,67.47,0
28699,treatment,7.6,1.68,0
12738,control,15.27,12.28,0
25600,treatment,7.09,20.85,0
32925,treatment,17.88,15.61,1
7590,control,17.95,20.22,0
38001,treatment,19.5,0.31,0
5698,control,15.87,26.58,0
22403,treatment,61.95,37.86,0
304,control,26.3,0.0,1
37571,treatment,37.71,26.48,0
1096,control,12.81,15.42,0
8797,control,49.91,32.08,0
12871,control,18.51,30.64,0
24795,treatment,38.17,62.45,0
35525,treatment,4.1,8.44,0
17849,control,17.93,28.36,0
35156,treatment,15.92,0.0,0
27431,treatment,11.09,0.0,0
27452,treatment,25.07,22.17,0
26101,treatment,12.88,54.53,0
4384,control,18.65,29.4,0
1775,control,41.62,55.21,0
27325,treatment,50.59,55.88,0
3181,control,7.84,21.65,0
15209,control,33.87,52.51,0
5439,control,51.84,41.25,0
25332,treatment,9.33,12.19,0
21806,treatment,67.48,58.4,0
3736,control,30.06,51.59,1
20287,treatment,27.17,29.82,1
16134,control,30.43,31.22,1
9037,control,53.49,44.34,0
19901,control,22.88,19.06,0
25511,treatment,38.65,27.3,0
13993,control,24.24,35.98,0
37462,treatment,23.44,39.79,0
35954,treatment,6.53,14.42,0
9681,control,19.38,14.67,0
6225,control,9.04,33.31,0
5376,control,21.29,35.01,1
35673,treatment,5.83,0.0,0
39766,treatment,25.63,21.82,1
8700,control,20.16,34.47,0
7647,control,37.31,5.91,0
3313,control,29.9,25.13,0
5047,control,57.45,34.37,0
7780,control,9.54,4.63,0
11575,control,36.77,45.64,0
33230,treatment,20.42,28.47,0
10051,control,5.14,25.14,0
13004,control,10.54,39.95,0
1436,control,9.45,44.6,0
25959,treatment,43.65,26.56,0
23413,treatment,19.99,31.96,0
23045,treatment,9.0,0.0,0
33138,treatment,55.9,57.04,1
28360,treatment,78.85,60.68,0
125,control,50.61,42.22,0
21053,treatment,52.45,51.53,0
25784,treatment,5.16,27.48,0
15734,control,33.53,47.45,0
4095,control,12.67,0.0,0
32981,treatment,10.89,7.65,0
13024,control,19.65,49.42,0
16179,control,16.06,13.89,0
16607,control,59.35,56.02,0
34664,treatment,10.82,17.46,0
6743,control,15.92,18.25,0
10479,control,16.28,52.25,0
9776,control,33.95,0.0,0
21968,treatment,10.08,35.12,0
6845,control,14.35,0.0,0
31558,treatment,31.5,39.64,0
7419,control,27.92,18.53,0
7829,control,9.55,0.0,0
20362,treatment,35.8,39.56,0
34320,treatment,16.57,17.19,0
